Year,Category code,Category name,Fuel,Gas,Units,Value
2013,1.A.3.d.,Domestic Navigation,Gaseous fuels,N2O,kt,NO
2013,1.A.3.d.,Domestic Navigation,Biomass,CO2,kt,NO
2013,1.A.3.d.,Domestic Navigation,Biomass,CH4,kt,NO
2013,1.A.3.d.,Domestic Navigation,Biomass,N2O,kt,NO
2013,1.A.3.d.,Domestic Navigation,Other fossil fuels,CO2,kt,NO
2013,1.A.3.d.,Domestic Navigation,Other fossil fuels,CH4,kt,NO
2013,1.A.3.d.,Domestic Navigation,Other fossil fuels,N2O,kt,NO
2013,1.A.3.e.,Other transportation,All fuels except biomass,CO2,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,All fuels except biomass,CH4,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,All fuels except biomass,N2O,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Liquid fuels,CO2,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Liquid fuels,CH4,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Liquid fuels,N2O,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Solid fuels,CO2,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Solid fuels,CH4,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Solid fuels,N2O,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Gaseous fuels,CO2,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Gaseous fuels,CH4,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Gaseous fuels,N2O,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Other fossil fuels,CO2,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Other fossil fuels,CH4,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Other fossil fuels,N2O,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Biomass,CO2,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Biomass,CH4,kt,"IE,NO"
2013,1.A.3.e.,Other transportation,Biomass,N2O,kt,"IE,NO"
2013,1.A.3.e.i.,Pipeline transport,All fuels except biomass,CO2,kt,NO
2013,1.A.3.e.i.,Pipeline transport,All fuels except biomass,CH4,kt,NO
2013,1.A.3.e.i.,Pipeline transport,All fuels except biomass,N2O,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Liquid fuels,CO2,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Liquid fuels,CH4,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Liquid fuels,N2O,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Solid fuels,CO2,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Solid fuels,CH4,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Solid fuels,N2O,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Gaseous fuels,CO2,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Gaseous fuels,CH4,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Gaseous fuels,N2O,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Other fossil fuels,CO2,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Other fossil fuels,CH4,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Other fossil fuels,N2O,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Biomass,CO2,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Biomass,CH4,kt,NO
2013,1.A.3.e.i.,Pipeline transport,Biomass,N2O,kt,NO
2013,1.A.3.e.ii.,Other,All fuels except biomass,CO2,kt,IE
2013,1.A.3.e.ii.,Other,All fuels except biomass,CH4,kt,IE
2013,1.A.3.e.ii.,Other,All fuels except biomass,N2O,kt,IE
2013,1.A.4.,Other sectors,All fuels except biomass,CO2,kt,4177.087909766281
2013,1.A.4.,Other sectors,All fuels except biomass,CH4,kt,9.05659317987653
2013,1.A.4.,Other sectors,All fuels except biomass,N2O,kt,0.5323626940676359
2013,1.A.4.,Other sectors,Liquid fuels,CO2,kt,2857.822276363201
2013,1.A.4.,Other sectors,Liquid fuels,CH4,kt,0.1679136881573881
2013,1.A.4.,Other sectors,Liquid fuels,N2O,kt,0.19567202355760596
2013,1.A.4.,Other sectors,Solid fuels,CO2,kt,NO
2013,1.A.4.,Other sectors,Solid fuels,CH4,kt,NO
2013,1.A.4.,Other sectors,Solid fuels,N2O,kt,NO
2013,1.A.4.,Other sectors,Gaseous fuels,CO2,kt,1319.2656334030798
2013,1.A.4.,Other sectors,Gaseous fuels,CH4,kt,0.022040424702000003
2013,1.A.4.,Other sectors,Gaseous fuels,N2O,kt,0.019893249438
2013,1.A.4.,Other sectors,Other fossil fuels,CO2,kt,NO
2013,1.A.4.,Other sectors,Other fossil fuels,CH4,kt,NO
2013,1.A.4.,Other sectors,Other fossil fuels,N2O,kt,NO
2013,1.A.4.,Other sectors,Peat,CO2,kt,NO
2013,1.A.4.,Other sectors,Peat,CH4,kt,NO
2013,1.A.4.,Other sectors,Peat,N2O,kt,NO
2013,1.A.4.,Other sectors,Biomass,CO2,kt,3794.30989938001
2013,1.A.4.,Other sectors,Biomass,CH4,kt,8.866639067017141
2013,1.A.4.,Other sectors,Biomass,N2O,kt,0.31679742107202996
2013,1.A.4.a.,Commercial/institutional,All fuels except biomass,CO2,kt,1073.99993980248
2013,1.A.4.a.,Commercial/institutional,All fuels except biomass,CH4,kt,0.0378694301544
2013,1.A.4.a.,Commercial/institutional,All fuels except biomass,N2O,kt,0.029016822553200004
2013,1.A.4.a.,Commercial/institutional,Liquid fuels,CO2,kt,375.39667319399996
2013,1.A.4.a.,Commercial/institutional,Liquid fuels,CH4,kt,0.011696801324400001
2013,1.A.4.a.,Commercial/institutional,Liquid fuels,N2O,kt,0.0093555469512
2013,1.A.4.a.,Commercial/institutional,Solid fuels,CO2,kt,NO
2013,1.A.4.a.,Commercial/institutional,Solid fuels,CH4,kt,NO
2013,1.A.4.a.,Commercial/institutional,Solid fuels,N2O,kt,NO
2013,1.A.4.a.,Commercial/institutional,Gaseous fuels,CO2,kt,698.60326660848
2013,1.A.4.a.,Commercial/institutional,Gaseous fuels,CH4,kt,0.010078318422
2013,1.A.4.a.,Commercial/institutional,Gaseous fuels,N2O,kt,0.009419441706
2013,1.A.4.a.,Commercial/institutional,Other fossil fuels,CO2,kt,NO
2013,1.A.4.a.,Commercial/institutional,Other fossil fuels,CH4,kt,NO
2013,1.A.4.a.,Commercial/institutional,Other fossil fuels,N2O,kt,NO
2013,1.A.4.a.,Commercial/institutional,Peat,CO2,kt,NO
2013,1.A.4.a.,Commercial/institutional,Peat,CH4,kt,NO
2013,1.A.4.a.,Commercial/institutional,Peat,N2O,kt,NO
2013,1.A.4.a.,Commercial/institutional,Biomass,CO2,kt,163.869342336
2013,1.A.4.a.,Commercial/institutional,Biomass,CH4,kt,0.016094310408
2013,1.A.4.a.,Commercial/institutional,Biomass,N2O,kt,0.010241833896
2013,1.A.4.a.i.,Stationary combustion,All fuels except biomass,CO2,kt,1073.70492950088
2013,1.A.4.a.i.,Stationary combustion,All fuels except biomass,CH4,kt,0.0376642769544
2013,1.A.4.a.i.,Stationary combustion,All fuels except biomass,N2O,kt,0.0290086164252
2013,1.A.4.a.i.,Stationary combustion,Liquid fuels,CO2,kt,375.1016628924
2013,1.A.4.a.i.,Stationary combustion,Liquid fuels,CH4,kt,0.0114916481244
2013,1.A.4.a.i.,Stationary combustion,Liquid fuels,N2O,kt,0.0093473408232
2013,1.A.4.a.i.,Stationary combustion,Solid fuels,CO2,kt,NO
2013,1.A.4.a.i.,Stationary combustion,Solid fuels,CH4,kt,NO
2013,1.A.4.a.i.,Stationary combustion,Solid fuels,N2O,kt,NO
2013,1.A.4.a.i.,Stationary combustion,Gaseous fuels,CO2,kt,698.60326660848
2013,1.A.4.a.i.,Stationary combustion,Gaseous fuels,CH4,kt,0.010078318422
2013,1.A.4.a.i.,Stationary combustion,Gaseous fuels,N2O,kt,0.009419441706
2013,1.A.4.a.i.,Stationary combustion,Other fossil fuels,CO2,kt,NO
2013,1.A.4.a.i.,Stationary combustion,Other fossil fuels,CH4,kt,NO
2013,1.A.4.a.i.,Stationary combustion,Other fossil fuels,N2O,kt,NO
2013,1.A.4.a.i.,Stationary combustion,Peat,CO2,kt,NO
2013,1.A.4.a.i.,Stationary combustion,Peat,CH4,kt,NO
2013,1.A.4.a.i.,Stationary combustion,Peat,N2O,kt,NO
2013,1.A.4.a.i.,Stationary combustion,Biomass,CO2,kt,163.869342336
2013,1.A.4.a.i.,Stationary combustion,Biomass,CH4,kt,0.016094310408
2013,1.A.4.a.i.,Stationary combustion,Biomass,N2O,kt,0.010241833896
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,All fuels except biomass,CO2,kt,0.2950103016
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,All fuels except biomass,CH4,kt,0.0002051532
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,All fuels except biomass,N2O,kt,8.206128e-06
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Liquid fuels,CO2,kt,0.2950103016
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Liquid fuels,CH4,kt,0.0002051532
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Liquid fuels,N2O,kt,8.206128e-06
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Solid fuels,CO2,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Solid fuels,CH4,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Solid fuels,N2O,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Gaseous fuels,CO2,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Gaseous fuels,CH4,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Gaseous fuels,N2O,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Other fossil fuels,CO2,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Other fossil fuels,CH4,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Other fossil fuels,N2O,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Biomass,CO2,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Biomass,CH4,kt,NO
2013,1.A.4.a.ii.,Off-road vehicles and other machinery,Biomass,N2O,kt,NO
2013,1.A.4.b.,Residential,All fuels except biomass,CO2,kt,1971.0759638221198
2013,1.A.4.b.,Residential,All fuels except biomass,CH4,kt,8.913192817839839
2013,1.A.4.b.,Residential,All fuels except biomass,N2O,kt,0.32810608610652336
2013,1.A.4.b.,Residential,Liquid fuels,CO2,kt,1383.5634552072
2013,1.A.4.b.,Residential,Liquid fuels,CH4,kt,0.09108729797669779
2013,1.A.4.b.,Residential,Liquid fuels,N2O,kt,0.0116551018004934
2013,1.A.4.b.,Residential,Solid fuels,CO2,kt,NO
2013,1.A.4.b.,Residential,Solid fuels,CH4,kt,NO
2013,1.A.4.b.,Residential,Solid fuels,N2O,kt,NO
2013,1.A.4.b.,Residential,Gaseous fuels,CO2,kt,587.51250861492
2013,1.A.4.b.,Residential,Gaseous fuels,CH4,kt,0.010415041812
2013,1.A.4.b.,Residential,Gaseous fuels,N2O,kt,0.010415041812
2013,1.A.4.b.,Residential,Other fossil fuels,CO2,kt,NO
2013,1.A.4.b.,Residential,Other fossil fuels,CH4,kt,NO
2013,1.A.4.b.,Residential,Other fossil fuels,N2O,kt,NO
2013,1.A.4.b.,Residential,Peat,CO2,kt,NO
2013,1.A.4.b.,Residential,Peat,CH4,kt,NO
2013,1.A.4.b.,Residential,Peat,N2O,kt,NO
2013,1.A.4.b.,Residential,Biomass,CO2,kt,3615.03384480001
2013,1.A.4.b.,Residential,Biomass,CH4,kt,8.81169047805114
2013,1.A.4.b.,Residential,Biomass,N2O,kt,0.30603594249403
2013,1.A.4.b.i.,Stationary combustion,All fuels except biomass,CO2,kt,1969.65208757052
2013,1.A.4.b.i.,Stationary combustion,All fuels except biomass,CH4,kt,8.909628176319838
2013,1.A.4.b.i.,Stationary combustion,All fuels except biomass,N2O,kt,0.3280981646805234
2013,1.A.4.b.i.,Stationary combustion,Liquid fuels,CO2,kt,1382.1395789556
2013,1.A.4.b.i.,Stationary combustion,Liquid fuels,CH4,kt,0.0875226564566978
2013,1.A.4.b.i.,Stationary combustion,Liquid fuels,N2O,kt,0.0116471803744934
2013,1.A.4.b.i.,Stationary combustion,Solid fuels,CO2,kt,NO
2013,1.A.4.b.i.,Stationary combustion,Solid fuels,CH4,kt,NO
2013,1.A.4.b.i.,Stationary combustion,Solid fuels,N2O,kt,NO
2013,1.A.4.b.i.,Stationary combustion,Gaseous fuels,CO2,kt,587.51250861492
2013,1.A.4.b.i.,Stationary combustion,Gaseous fuels,CH4,kt,0.010415041812
2013,1.A.4.b.i.,Stationary combustion,Gaseous fuels,N2O,kt,0.010415041812
2013,1.A.4.b.i.,Stationary combustion,Other fossil fuels,CO2,kt,NO
2013,1.A.4.b.i.,Stationary combustion,Other fossil fuels,CH4,kt,NO
2013,1.A.4.b.i.,Stationary combustion,Other fossil fuels,N2O,kt,NO
2013,1.A.4.b.i.,Stationary combustion,Peat,CO2,kt,NO
2013,1.A.4.b.i.,Stationary combustion,Peat,CH4,kt,NO
2013,1.A.4.b.i.,Stationary combustion,Peat,N2O,kt,NO
2013,1.A.4.b.i.,Stationary combustion,Biomass,CO2,kt,3615.03384480001
2013,1.A.4.b.i.,Stationary combustion,Biomass,CH4,kt,8.81169047805114
2013,1.A.4.b.i.,Stationary combustion,Biomass,N2O,kt,0.30603594249403
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,All fuels except biomass,CO2,kt,1.4238762516
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,All fuels except biomass,CH4,kt,0.00356464152
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,All fuels except biomass,N2O,kt,7.921426e-06
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Liquid fuels,CO2,kt,1.4238762516
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Liquid fuels,CH4,kt,0.00356464152
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Liquid fuels,N2O,kt,7.921426e-06
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Solid fuels,CO2,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Solid fuels,CH4,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Solid fuels,N2O,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Gaseous fuels,CO2,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Gaseous fuels,CH4,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Gaseous fuels,N2O,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Other fossil fuels,CO2,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Other fossil fuels,CH4,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Other fossil fuels,N2O,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Biomass,CO2,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Biomass,CH4,kt,NO
2013,1.A.4.b.ii.,Off-road vehicles and other machinery,Biomass,N2O,kt,NO
2013,1.A.4.c.,Agriculture/forestry/fishing,All fuels except biomass,CO2,kt,1132.012006141681
2013,1.A.4.c.,Agriculture/forestry/fishing,All fuels except biomass,CH4,kt,0.1055309318822903
2013,1.A.4.c.,Agriculture/forestry/fishing,All fuels except biomass,N2O,kt,0.17523978540791257
2013,1.A.4.c.,Agriculture/forestry/fishing,Liquid fuels,CO2,kt,1098.862147962001
2013,1.A.4.c.,Agriculture/forestry/fishing,Liquid fuels,CH4,kt,0.0651295888562903
2013,1.A.4.c.,Agriculture/forestry/fishing,Liquid fuels,N2O,kt,0.17466137480591257
2013,1.A.4.c.,Agriculture/forestry/fishing,Solid fuels,CO2,kt,NO
2013,1.A.4.c.,Agriculture/forestry/fishing,Solid fuels,CH4,kt,NO
2013,1.A.4.c.,Agriculture/forestry/fishing,Solid fuels,N2O,kt,NO
2013,1.A.4.c.,Agriculture/forestry/fishing,Gaseous fuels,CO2,kt,33.14985817968
2013,1.A.4.c.,Agriculture/forestry/fishing,Gaseous fuels,CH4,kt,0.001547064468
2013,1.A.4.c.,Agriculture/forestry/fishing,Gaseous fuels,N2O,kt,5.876592e-05
2013,1.A.4.c.,Agriculture/forestry/fishing,Other fossil fuels,CO2,kt,NO
2013,1.A.4.c.,Agriculture/forestry/fishing,Other fossil fuels,CH4,kt,NO
2013,1.A.4.c.,Agriculture/forestry/fishing,Other fossil fuels,N2O,kt,NO
2013,1.A.4.c.,Agriculture/forestry/fishing,Peat,CO2,kt,NO
2013,1.A.4.c.,Agriculture/forestry/fishing,Peat,CH4,kt,NO
2013,1.A.4.c.,Agriculture/forestry/fishing,Peat,N2O,kt,NO
2013,1.A.4.c.,Agriculture/forestry/fishing,Biomass,CO2,kt,15.406712244
2013,1.A.4.c.,Agriculture/forestry/fishing,Biomass,CH4,kt,0.038854278558
2013,1.A.4.c.,Agriculture/forestry/fishing,Biomass,N2O,kt,0.000519644682
2013,1.A.4.c.i.,Stationary,All fuels except biomass,CO2,kt,543.411540924379
2013,1.A.4.c.i.,Stationary,All fuels except biomass,CH4,kt,0.061050069928327705
2013,1.A.4.c.i.,Stationary,All fuels except biomass,N2O,kt,0.0184932863854661
2013,1.A.4.c.i.,Stationary,Liquid fuels,CO2,kt,510.261682744699
2013,1.A.4.c.i.,Stationary,Liquid fuels,CH4,kt,0.0206487269023277
2013,1.A.4.c.i.,Stationary,Liquid fuels,N2O,kt,0.0179148757834661
2013,1.A.4.c.i.,Stationary,Solid fuels,CO2,kt,NO
2013,1.A.4.c.i.,Stationary,Solid fuels,CH4,kt,NO
2013,1.A.4.c.i.,Stationary,Solid fuels,N2O,kt,NO
2013,1.A.4.c.i.,Stationary,Gaseous fuels,CO2,kt,33.14985817968
2013,1.A.4.c.i.,Stationary,Gaseous fuels,CH4,kt,0.001547064468
2013,1.A.4.c.i.,Stationary,Gaseous fuels,N2O,kt,5.876592e-05
2013,1.A.4.c.i.,Stationary,Other fossil fuels,CO2,kt,NO
2013,1.A.4.c.i.,Stationary,Other fossil fuels,CH4,kt,NO
2013,1.A.4.c.i.,Stationary,Other fossil fuels,N2O,kt,NO
2013,1.A.4.c.i.,Stationary,Peat,CO2,kt,NO
2013,1.A.4.c.i.,Stationary,Peat,CH4,kt,NO
2013,1.A.4.c.i.,Stationary,Peat,N2O,kt,NO
2013,1.A.4.c.i.,Stationary,Biomass,CO2,kt,15.406712244
2013,1.A.4.c.i.,Stationary,Biomass,CH4,kt,0.038854278558
2013,1.A.4.c.i.,Stationary,Biomass,N2O,kt,0.000519644682
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,All fuels except biomass,CO2,kt,396.209842146
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,All fuels except biomass,CH4,kt,0.0263063091672
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,All fuels except biomass,N2O,kt,0.1515537696548
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Gasoline,CO2,kt,1.7060540112
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Gasoline,CH4,kt,0.00196947072
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Gasoline,N2O,kt,4.923677e-05
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Diesel oil,CO2,kt,392.3815201488
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Diesel oil,CH4,kt,0.0219754832472
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Diesel oil,N2O,kt,0.1514454990048
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),CO2,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),CH4,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),N2O,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Other liquid fuels,CO2,kt,2.122267986
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Other liquid fuels,CH4,kt,0.0023613552
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Other liquid fuels,N2O,kt,5.903388e-05
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Gaseous fuels,CO2,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Gaseous fuels,CH4,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Gaseous fuels,N2O,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Biomass,CO2,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Biomass,CH4,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Biomass,N2O,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Other fossil fuels,CO2,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Other fossil fuels,CH4,kt,NO
2013,1.A.4.c.ii.,Off-road vehicles and other machinery,Other fossil fuels,N2O,kt,NO
2013,1.A.4.c.iii.,Fishing,All fuels except biomass,CO2,kt,192.390623071302
2013,1.A.4.c.iii.,Fishing,All fuels except biomass,CH4,kt,0.0181745527867626
2013,1.A.4.c.iii.,Fishing,All fuels except biomass,N2O,kt,0.00519272936764647
2013,1.A.4.c.iii.,Fishing,Residual fuel oil,CO2,kt,NO
2013,1.A.4.c.iii.,Fishing,Residual fuel oil,CH4,kt,NO
2013,1.A.4.c.iii.,Fishing,Residual fuel oil,N2O,kt,NO
2013,1.A.4.c.iii.,Fishing,Gas/diesel oil,CO2,kt,192.390623071302
2013,1.A.4.c.iii.,Fishing,Gas/diesel oil,CH4,kt,0.0181745527867626
2013,1.A.4.c.iii.,Fishing,Gas/diesel oil,N2O,kt,0.00519272936764647
2013,1.A.4.c.iii.,Fishing,Gasoline,CO2,kt,NO
2013,1.A.4.c.iii.,Fishing,Gasoline,CH4,kt,NO
2013,1.A.4.c.iii.,Fishing,Gasoline,N2O,kt,NO
2013,1.A.4.c.iii.,Fishing,Other liquid fuels,CO2,kt,NO
2013,1.A.4.c.iii.,Fishing,Other liquid fuels,CH4,kt,NO
2013,1.A.4.c.iii.,Fishing,Other liquid fuels,N2O,kt,NO
2013,1.A.4.c.iii.,Fishing,Gaseous fuels,CO2,kt,NO
2013,1.A.4.c.iii.,Fishing,Gaseous fuels,CH4,kt,NO
2013,1.A.4.c.iii.,Fishing,Gaseous fuels,N2O,kt,NO
2013,1.A.4.c.iii.,Fishing,Biomass,CO2,kt,NO
2013,1.A.4.c.iii.,Fishing,Biomass,CH4,kt,NO
2013,1.A.4.c.iii.,Fishing,Biomass,N2O,kt,NO
2013,1.A.4.c.iii.,Fishing,Other fossil fuels,CO2,kt,NO
2013,1.A.4.c.iii.,Fishing,Other fossil fuels,CH4,kt,NO
2013,1.A.4.c.iii.,Fishing,Other fossil fuels,N2O,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),All fuels except biomass,CO2,kt,58.745660688
2013,1.A.5.,Other (Not specified elsewhere),All fuels except biomass,CH4,kt,0.000410808816
2013,1.A.5.,Other (Not specified elsewhere),All fuels except biomass,N2O,kt,0.001643235264
2013,1.A.5.,Other (Not specified elsewhere),Liquid fuels,CO2,kt,58.745660688
2013,1.A.5.,Other (Not specified elsewhere),Liquid fuels,CH4,kt,0.000410808816
2013,1.A.5.,Other (Not specified elsewhere),Liquid fuels,N2O,kt,0.001643235264
2013,1.A.5.,Other (Not specified elsewhere),Solid fuels,CO2,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Solid fuels,CH4,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Solid fuels,N2O,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Gaseous fuels,CO2,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Gaseous fuels,CH4,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Gaseous fuels,N2O,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Other fossil fuels,CO2,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Other fossil fuels,CH4,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Other fossil fuels,N2O,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Peat,CO2,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Peat,CH4,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Peat,N2O,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Biomass,CO2,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Biomass,CH4,kt,NO
2013,1.A.5.,Other (Not specified elsewhere),Biomass,N2O,kt,NO
2013,1.A.5.a.,Stationary,All fuels except biomass,CO2,kt,NO
2013,1.A.5.a.,Stationary,All fuels except biomass,CH4,kt,NO
2013,1.A.5.a.,Stationary,All fuels except biomass,N2O,kt,NO
2013,1.A.5.b.,Mobile,All fuels except biomass,CO2,kt,58.745660688
2013,1.A.5.b.,Mobile,All fuels except biomass,CH4,kt,0.000410808816
2013,1.A.5.b.,Mobile,All fuels except biomass,N2O,kt,0.001643235264
2013,1.A.5.b.i.,Military aviation,All fuels except biomass,CO2,kt,58.745660688
2013,1.A.5.b.i.,Military aviation,All fuels except biomass,CH4,kt,0.000410808816
2013,1.A.5.b.i.,Military aviation,All fuels except biomass,N2O,kt,0.001643235264
2013,1.A.5.b.i.,Military aviation,Liquid fuels,CO2,kt,58.745660688
2013,1.A.5.b.i.,Military aviation,Liquid fuels,CH4,kt,0.000410808816
2013,1.A.5.b.i.,Military aviation,Liquid fuels,N2O,kt,0.001643235264
2013,1.A.5.b.i.,Military aviation,Solid fuels,CO2,kt,NO
2013,1.A.5.b.i.,Military aviation,Solid fuels,CH4,kt,NO
2013,1.A.5.b.i.,Military aviation,Solid fuels,N2O,kt,NO
2013,1.A.5.b.i.,Military aviation,Gaseous fuels,CO2,kt,NO
2013,1.A.5.b.i.,Military aviation,Gaseous fuels,CH4,kt,NO
2013,1.A.5.b.i.,Military aviation,Gaseous fuels,N2O,kt,NO
2013,1.A.5.b.i.,Military aviation,Other fossil fuels,CO2,kt,NO
2013,1.A.5.b.i.,Military aviation,Other fossil fuels,CH4,kt,NO
2013,1.A.5.b.i.,Military aviation,Other fossil fuels,N2O,kt,NO
2013,1.A.5.b.i.,Military aviation,Biomass,CO2,kt,NO
2013,1.A.5.b.i.,Military aviation,Biomass,CH4,kt,NO
2013,1.A.5.b.i.,Military aviation,Biomass,N2O,kt,NO
2013,1.D.1.a.,International aviation (aviation bunkers),All fuels except biomass,CO2,kt,2826.1839468922876
2013,1.D.1.a.,International aviation (aviation bunkers),All fuels except biomass,CH4,kt,0.07446877806640817
2013,1.D.1.a.,International aviation (aviation bunkers),All fuels except biomass,N2O,kt,0.0790555532318113
